"source","code","test_name","unit","loinc","default_unit"
"SCC | SCC ALPHA","6503-BK VIRUS,QNT,PCR - BLD. | BKBLD-BK VIRUS,QNT,PCR - BLD.","BK VIRUS,QNT,PCR - BLD.",NA,"41479-7","copies/uL"
"SCC | SCC ALPHA","6504-BK VIRUS,QNT,PCR - UR. | BKURN-BK VIRUS,QNT,PCR - UR.","BK VIRUS,QNT,PCR - UR.","DNA copies/","41480-5","copies/uL"
"SCC | SCC ALPHA","6504-BK VIRUS,QNT,PCR - UR. | BKURN-BK VIRUS,QNT,PCR - UR.","BK VIRUS,QNT,PCR - UR.","DNA copies/ml","41480-5","copies/uL"
"SCC | SCC ALPHA","6504-BK VIRUS,QNT,PCR - UR. | BKURN-BK VIRUS,QNT,PCR - UR.","BK VIRUS,QNT,PCR - UR.","NUMBER","41480-5","copies/uL"
"SCC | SCC ALPHA","6504-BK VIRUS,QNT,PCR - UR. | BKURN-BK VIRUS,QNT,PCR - UR.","BK VIRUS,QNT,PCR - UR.",NA,"41480-5","copies/uL"
"SCC ALPHA","ANTXA-ANTI-XA","ANTI-XA","IU/ml","3271-4","U/mL"
"SCC ALPHA","ANTXA-ANTI-XA","ANTI-XA","NUMBER","3271-4","U/mL"
"SCC ALPHA","ANTXA-ANTI-XA","ANTI-XA",NA,"3271-4","U/mL"
"SCC | SCC ALPHA","6514-ANTIMICROBIAL SUSC. | SENS5-ANTIMICROBIAL SUSC.","ANTIMICROBIAL SUSC.",NA,"23658-8",""
"SCC | SCC ALPHA","6515-APRICOT IGE | APRIC-APRICOT IGE","APRICOT IGE","KU/L","7091-2","kIU/L"
"SCC | SCC ALPHA","6517-MUGWORT IGE | MUGWO-MUGWORT IGE","MUGWORT IGE","KU/L","6183-8","kIU/L"
"SCC | SCC ALPHA","6517-MUGWORT IGE | MUGWO-MUGWORT IGE","MUGWORT IGE","NUMBER","6183-8","kIU/L"
"SCC | SCC ALPHA","6517-MUGWORT IGE | MUGWO-MUGWORT IGE","MUGWORT IGE",NA,"6183-8","kIU/L"
"SCC | SCC ALPHA","6519-ANTI-XA LMWH | AXALM-ANTI-XA LMWH","ANTI-XA LMWH","IU/ml","3271-4","U/mL"
"SCC | SCC ALPHA","6519-ANTI-XA LMWH | AXALM-ANTI-XA LMWH","ANTI-XA LMWH",NA,"3271-4","U/mL"
"SCC | SCC ALPHA","6520-ANTI-XA UFH | AXAUF-ANTI-XA UFH","ANTI-XA UFH","IU/ml","3274-8","U/mL"
"SCC | SCC ALPHA","6520-ANTI-XA UFH | AXAUF-ANTI-XA UFH","ANTI-XA UFH",NA,"3274-8","U/mL"
"SCC | SCC ALPHA","6521-ANTI-XA FONDAPARINUX | AXAFP-ANTI-XA FONDAPARINUX","ANTI-XA FONDAPARINUX","mg/l","74217-1","ng/mL"
"SCC ALPHA","HCGQN-HCG TOTAL, QUANT.","HCG TOTAL, QUANT.","MIU/ML","19080-1","mIU/mL"
"SCC ALPHA","HCGQN-HCG TOTAL, QUANT.","HCG TOTAL, QUANT.",NA,"19080-1","mIU/mL"
"SCC","ABO-ABO GROUP","ABO GROUP",NA,"883-9",""
"SCC ALPHA","ANION-ANION GAP","ANION GAP","NUMBER","33037-3","mmol/L"
"SCC ALPHA","I-ICTERIC INDEX","ICTERIC INDEX",NA,"46426-3",""
"SCC ALPHA","L-LIPEMIC INDEX","LIPEMIC INDEX",NA,"46425-5",""
"SCC | SCC ALPHA","6549-TOXOPLASMA PCR QUANT | TOXAQ-TOXOPLASMA PCR QUANT","TOXOPLASMA PCR QUANT","COPIES/ML","49448-4","copies/mL"
"SCC | SCC ALPHA","6549-TOXOPLASMA PCR QUANT | TOXAQ-TOXOPLASMA PCR QUANT","TOXOPLASMA PCR QUANT","DNA copies/ml","49448-4","copies/mL"
"SCC | SCC ALPHA","6549-TOXOPLASMA PCR QUANT | TOXAQ-TOXOPLASMA PCR QUANT","TOXOPLASMA PCR QUANT","NUMBER","49448-4","copies/mL"
"SCC | SCC ALPHA","6549-TOXOPLASMA PCR QUANT | TOXAQ-TOXOPLASMA PCR QUANT","TOXOPLASMA PCR QUANT",NA,"49448-4","copies/mL"
"SCC | SCC ALPHA","6574-AFP-L3% (SERIAL MONITOR) | AFPL3-AFP-L3% (SERIAL MONITOR)","AFP-L3% (SERIAL MONITOR)","%","42332-7","%"
"SCC | SCC ALPHA","6574-AFP-L3% (SERIAL MONITOR) | AFPL3-AFP-L3% (SERIAL MONITOR)","AFP-L3% (SERIAL MONITOR)",NA,"42332-7","%"
"SCC | SCC ALPHA","6575-DES-GAMMA-CARBOXY PROTHROMBIN | DCP-DES-GAMMA-CARBOXY PROTHROMBIN","DES-GAMMA-CARBOXY PROTHROMBIN","nG/mL","34444-0","ng/mL"
"SCC | SCC ALPHA","6575-DES-GAMMA-CARBOXY PROTHROMBIN | DCP-DES-GAMMA-CARBOXY PROTHROMBIN","DES-GAMMA-CARBOXY PROTHROMBIN",NA,"34444-0","ng/mL"
"SCC | SCC ALPHA","6565-STACLOT LA | STALA-STACLOT LA","STACLOT LA",NA,"3282-1","s"
"SCC ALPHA","PRSAC-PROTEIN S ACTIVITY","PROTEIN S ACTIVITY","%","27822-6","%"
"SCC ALPHA","PRSAC-PROTEIN S ACTIVITY","PROTEIN S ACTIVITY",NA,"27822-6","%"
"SCC | SCC ALPHA","6576-FIBRIN DEGRAD.PRODUCT | FSP-FIBRIN DEGRAD.PRODUCT","FIBRIN DEGRAD.PRODUCT","MCG/mL","29263-1",""
"SCC | SCC ALPHA","6576-FIBRIN DEGRAD.PRODUCT | FSP-FIBRIN DEGRAD.PRODUCT","FIBRIN DEGRAD.PRODUCT",NA,"29263-1",""
"SCC | SCC ALPHA","6596-PEPPER, BLACK | PEPBL-PEPPER, BLACK","PEPPER, BLACK","KU/L","6045-9","kIU/L"
"SCC | SCC ALPHA","6593-HISTAMINE, BLOOD | HISTA-HISTAMINE, BLOOD","HISTAMINE, BLOOD",NA,"2415-8","ng/mL"
"SCC | SCC ALPHA","6627-ASPERGILLUS ANTIGEN | ASPAG-ASPERGILLUS ANTIGEN","ASPERGILLUS ANTIGEN",NA,"48335-4",""
"SCC","ANION-ANION GAP","ANION GAP","NUMBER","33037-3","mmol/L"
"SCC","I-ICTERIC INDEX","ICTERIC INDEX",NA,"46426-3",""
"SCC","L-LIPEMIC INDEX","LIPEMIC INDEX",NA,"46425-5",""
"SCC | SCC ALPHA","5500-PLANTAIN IGE | PLANI-PLANTAIN IGE","PLANTAIN IGE","KIU/L","6110-1","kIU/L"
"SCC","CRCHK-CROSS CHECK","CROSS CHECK",NA,"1250-0",""
"SCC","INT20-INTERPRETATION","INTERPRETATION",NA,"56850-1",""
"SCC ALPHA","DRVV2-DRVVT SCREEN","DRVVT SCREEN","NUMBER","6303-2","s"
"SCC ALPHA","DRVV2-DRVVT SCREEN","DRVVT SCREEN","SEC","6303-2","s"
"SCC ALPHA","DRVV2-DRVVT SCREEN","DRVVT SCREEN",NA,"6303-2","s"
"SCC ALPHA","APTIM-PATIENT-PNP MIX IMMED","PATIENT-PNP MIX IMMED","SECONDS","5946-9","s"
"SCC ALPHA","APTIP-APTT PNP IMMEDIATE","APTT PNP IMMEDIATE","SECONDS","5946-9","s"
"SCC ALPHA","APT1H-PATIENT-PNP MIX 1HR","PATIENT-PNP MIX 1HR","SECONDS","30323-0","s"
"SCC ALPHA","APT1P-APTT PNP 1HR","APTT PNP 1HR","SECONDS","30323-0","s"
"SCC ALPHA","INTPR-INTERPRETATION","INTERPRETATION","NUMBER","56850-1",""
"SCC ALPHA","INTPR-INTERPRETATION","INTERPRETATION",NA,"56850-1",""
"SCC ALPHA","VANCR-VANCOMYCIN RANDOM","VANCOMYCIN RANDOM","MCG/mL","20578-1","ug/mL"
"SCC ALPHA","VANCR-VANCOMYCIN RANDOM","VANCOMYCIN RANDOM","MCG/ML","20578-1","ug/mL"
"SCC ALPHA","VANCR-VANCOMYCIN RANDOM","VANCOMYCIN RANDOM",NA,"20578-1","ug/mL"
"SCC | SCC ALPHA","6634-TYSABRI (NATALIZUMAB) AB | TYSAB-TYSABRI (NATALIZUMAB) AB","TYSABRI (NATALIZUMAB) AB",NA,"49598-6",""
"SCC | SCC ALPHA","6547-CUCUMBER IGE | CUCUM-CUCUMBER IGE","CUCUMBER IGE","KU/L","6724-9","kIU/L"
"SCC | SCC ALPHA","6640-TRICHOMONAS CULTURE SCREEN | TRVCU-TRICHOMONAS CULTURE SCREEN","TRICHOMONAS CULTURE SCREEN",NA,"91790-6",""
"SCC ALPHA","EBVQN-EBV QUANT PCR, CSF","EBV QUANT PCR, CSF","<49 IU/mL","34593-4","copies/mL"
"SCC ALPHA","EBVQN-EBV QUANT PCR, CSF","EBV QUANT PCR, CSF","DNA copies/ml","34593-4","copies/mL"
"SCC ALPHA","EBVQN-EBV QUANT PCR, CSF","EBV QUANT PCR, CSF","IU/ml","34593-4","copies/mL"
"SCC ALPHA","EBVQN-EBV QUANT PCR, CSF","EBV QUANT PCR, CSF","NUMBER","34593-4","copies/mL"
"SCC ALPHA","EBVQN-EBV QUANT PCR, CSF","EBV QUANT PCR, CSF",NA,"34593-4","copies/mL"
"SCC ALPHA","BNP-C-BRAIN NATRIURETIC PEPTIDE","BRAIN NATRIURETIC PEPTIDE","PG/ML","30934-4","pg/mL"
"SCC ALPHA","BNP-C-BRAIN NATRIURETIC PEPTIDE","BRAIN NATRIURETIC PEPTIDE",NA,"30934-4","pg/mL"
"SCC ALPHA","ASPGL-GALACTOMANNAN","GALACTOMANNAN","NUMBER","44357-2",""
"SCC ALPHA","ASPGL-GALACTOMANNAN","GALACTOMANNAN","PG/ML","44357-2",""
"SCC ALPHA","ASPGL-GALACTOMANNAN","GALACTOMANNAN",NA,"44357-2",""
"SCC | SCC ALPHA","6654-QUANTIFERON GOLD | QGOLD-QUANTIFERON GOLD","QUANTIFERON GOLD",NA,"71775-1",""
"SCC | SCC ALPHA","1293-COPPER, BLOOD | CU-COPPER, BLOOD","COPPER, BLOOD","ug/dL","12556-7","ug/dL"
"SCC | SCC ALPHA","1293-COPPER, BLOOD | CU-COPPER, BLOOD","COPPER, BLOOD",NA,"5631-7","mcg/dL"
"SCC ALPHA","FUNGI-FUNGITELL","FUNGITELL","NUMBER","42176-8","ng/mL"
"SCC ALPHA","FUNGI-FUNGITELL","FUNGITELL","PG/ML","62468-4","pg/ml"
"SCC ALPHA","FUNGI-FUNGITELL","FUNGITELL",NA,"42176-8","ng/mL"
"SCC | SCC ALPHA","6672-S. CEREVISIAE AB (IGA) | SCIGA-S. CEREVISIAE AB (IGA)","S. CEREVISIAE AB (IGA)","U","31032-6","units"
"SCC | SCC ALPHA","6672-S. CEREVISIAE AB (IGA) | SCIGA-S. CEREVISIAE AB (IGA)","S. CEREVISIAE AB (IGA)","UNITS","31032-6","units"
"SCC | SCC ALPHA","6672-S. CEREVISIAE AB (IGA) | SCIGA-S. CEREVISIAE AB (IGA)","S. CEREVISIAE AB (IGA)",NA,"31032-6","units"
"SCC | SCC ALPHA","6673-S. CEREVISIAE AB (IGG) | SCIGG-S. CEREVISIAE AB (IGG)","S. CEREVISIAE AB (IGG)","U","35538-8","ug/mL"
"SCC | SCC ALPHA","6673-S. CEREVISIAE AB (IGG) | SCIGG-S. CEREVISIAE AB (IGG)","S. CEREVISIAE AB (IGG)","UNITS","35538-8","ug/mL"
"SCC | SCC ALPHA","6673-S. CEREVISIAE AB (IGG) | SCIGG-S. CEREVISIAE AB (IGG)","S. CEREVISIAE AB (IGG)",NA,"35538-8","ug/mL"
"SCC | SCC ALPHA","6681-B. PERTUSSIS IGG/A AB | BPERA-B. PERTUSSIS IGG/A AB","B. PERTUSSIS IGG/A AB",NA,"55161-4",""
"SCC | SCC ALPHA","6658-ADENOVIRUS DNA PCR | ADDOH-ADENOVIRUS DNA PCR","ADENOVIRUS DNA PCR",NA,"49340-3","copies/mL"
"SCC ALPHA","VWFR-V.W.F. RISTO:COF","V.W.F. RISTO:COF","%","6014-5","%"
"SCC ALPHA","VWFR-V.W.F. RISTO:COF","V.W.F. RISTO:COF",NA,"6014-5","%"
"SCC | SCC ALPHA","6704-FORMALDEHYDE IGE | FORMA-FORMALDEHYDE IGE","FORMALDEHYDE IGE",NA,"6119-2","kIU/L"
"SCC | SCC ALPHA","6692-VORICONAZOLE | VORAN-VORICONAZOLE","VORICONAZOLE","MCG/mL","38370-3","ug/mL"
"SCC | SCC ALPHA","6692-VORICONAZOLE | VORAN-VORICONAZOLE","VORICONAZOLE","ug/ml","38370-3","ug/mL"
"SCC | SCC ALPHA","1214-24HR URINE VOLUME | VOLOX-24HR URINE VOLUME","24HR URINE VOLUME","ML","3167-4","mL"
"SCC | SCC ALPHA","1214-24HR URINE VOLUME | VOLOX-24HR URINE VOLUME","24HR URINE VOLUME",NA,"3167-4","mL"
"SCC | SCC ALPHA","1298-MAGNESIUM URINE, TIMED | U-MG-MAGNESIUM URINE, TIMED","MAGNESIUM URINE, TIMED",NA,"24447-5","mg/24 H"
"SCC | SCC ALPHA","6664-EBV DNA PCR | EBVDH-EBV DNA PCR","EBV DNA PCR",NA,"32585-2","copies/mL"
"SCC | SCC ALPHA","6668-ENTEROVIRUS PCR | ENTDH-ENTEROVIRUS PCR","ENTEROVIRUS PCR",NA,"29591-5",""
"SCC | SCC ALPHA","6659-WEST NILE RNA PCR | WNDOH-WEST NILE RNA PCR","WEST NILE RNA PCR",NA,"34892-0",""
"SCC | SCC ALPHA","6706-MAGNESIUM,RANDOM URINE | MAGRU-MAGNESIUM,RANDOM URINE","MAGNESIUM,RANDOM URINE","mg/g creat","13474-2","mg/g creatinine"
"SCC | SCC ALPHA","6706-MAGNESIUM,RANDOM URINE | MAGRU-MAGNESIUM,RANDOM URINE","MAGNESIUM,RANDOM URINE",NA,"13474-2","mg/g creatinine"
"SCC | SCC ALPHA","6715-5-HIAA,QUANT,RANDOM,UR | 5HIRU-5-HIAA,QUANT,RANDOM,UR","5-HIAA,QUANT,RANDOM,UR",NA,"31203-3","mg/mL"
"SCC ALPHA","CMT07-COMMENT","COMMENT",NA,"77202-0",""
"SCC | SCC ALPHA","6723-CORTISOL,FREE SERUM | CORFS-CORTISOL,FREE SERUM","CORTISOL,FREE SERUM","ug/dL","2145-1","ug/dL"
"SCC | SCC ALPHA","6723-CORTISOL,FREE SERUM | CORFS-CORTISOL,FREE SERUM","CORTISOL,FREE SERUM",NA,"2145-1","ug/dL"
"SCC | SCC ALPHA","2531-ADP 4UM | ADP4-ADP 4UM","ADP 4UM",NA,"50946-3",""
"SCC | SCC ALPHA","2532-ADP 2UM | ADP2-ADP 2UM","ADP 2UM",NA,"50945-5",""
"SCC | SCC ALPHA","2537-RISTOCETIN HIGH DOSE | RISTO-RISTOCETIN HIGH DOSE","RISTOCETIN HIGH DOSE",NA,"78686-3","arb U/mL"
"SCC | SCC ALPHA","2540-ARACHIDON. ACID | ARACH-ARACHIDON. ACID","ARACHIDON. ACID",NA,"35169-2","umol/L"
"SCC | SCC ALPHA","3161-RISTOCETIN LOW DOSE | 1/3R-RISTOCETIN LOW DOSE","RISTOCETIN LOW DOSE",NA,"78739-0","arb U/mL"
"SCC | SCC ALPHA","6609-ADP 20UM | ADP20-ADP 20UM","ADP 20UM",NA,"50944-8",""
"SCC | SCC ALPHA","6612-ARACHID | ARAPS-ARACHID","ARACHID","nmole/10","35169-2","umol/L"
"SCC | SCC ALPHA","6612-ARACHID | ARAPS-ARACHID","ARACHID","nmoles/10 9PLT","35169-2","umol/L"
"SCC","ADS20-ADP 20UM","ADP 20UM","nmole/10","50944-8",""
"SCC","ADS20-ADP 20UM","ADP 20UM","nmoles/10 9PLT","50944-8",""
"SCC | SCC ALPHA","6683-BRUCELLA IGG/IGM, SERUM | BRUCE-BRUCELLA IGG/IGM, SERUM","BRUCELLA IGG/IGM, SERUM",NA,"44458-8",""
"SCC | SCC ALPHA","1123-LEUKOCYTE ALK.PHOS. | LAP-LEUKOCYTE ALK.PHOS.","LEUKOCYTE ALK.PHOS.","NUMBER","15112-6","score"
"SCC | SCC ALPHA","1123-LEUKOCYTE ALK.PHOS. | LAP-LEUKOCYTE ALK.PHOS.","LEUKOCYTE ALK.PHOS.",NA,"15112-6","score"
"SCC ALPHA","%FPSA-% FREE PSA","% FREE PSA","%","12841-3","%"
"SCC ALPHA","%FPSA-% FREE PSA","% FREE PSA",NA,"12841-3","%"
"SCC ALPHA","PSAF-PSA FREE","PSA FREE","nG/mL","10886-0","ng/mL"
"SCC ALPHA","PSAF-PSA FREE","PSA FREE","NG/ML","10886-0","ng/mL"
"SCC ALPHA","PSAF-PSA FREE","PSA FREE",NA,"10886-0","ng/mL"
"SCC | SCC ALPHA","6538-MITOCHONDRIAL DNA EVAL. | MITEV-MITOCHONDRIAL DNA EVAL.","MITOCHONDRIAL DNA EVAL.",NA,"34675-9",""
"SCC | SCC ALPHA","6556-REDUCING SUBSTANCE | REDSU-REDUCING SUBSTANCE","REDUCING SUBSTANCE",NA,"32147-1","mg/dL"
"SCC | SCC ALPHA","6577-FLUID TYPE | FTYP2-FLUID TYPE","FLUID TYPE",NA,"14725-6",""
"SCC ALPHA","AM-R-AMIKACIN RANDOM","AMIKACIN RANDOM","ug/ml","18860-7",""
"SCC | SCC ALPHA","6660-HERPES SIMPLEX 1 PCR | HSIDH-HERPES SIMPLEX 1 PCR","HERPES SIMPLEX 1 PCR",NA,"16130-7",""
"SCC | SCC ALPHA","6661-HERPES SIMPLES 2 PCR | HS2DH-HERPES SIMPLES 2 PCR","HERPES SIMPLES 2 PCR",NA,"16131-5",""
"SCC | SCC ALPHA","6662-CMV DNA PCR | CMVDH-CMV DNA PCR","CMV DNA PCR",NA,"33006-8","copies/mL"
"SCC | SCC ALPHA","6663-VAR. ZOSTER DNA PCR | VZDOH-VAR. ZOSTER DNA PCR","VAR. ZOSTER DNA PCR",NA,"47003-9","copies/mL"
"SCC | SCC ALPHA","6670-WEST NILE IGM ELISA | WNMDH-WEST NILE IGM ELISA","WEST NILE IGM ELISA",NA,"38166-5","IV"
"SCC | SCC ALPHA","6671-SOURCE | SRCDH-SOURCE","SOURCE",NA,"31208-2",""
"SCC | SCC ALPHA","6689-COPPER, URINE (RANDOM) | COP-R-COPPER, URINE (RANDOM)","COPPER, URINE (RANDOM)","mcg/g cr","13829-7","ug/g creatinine"
"SCC | SCC ALPHA","6689-COPPER, URINE (RANDOM) | COP-R-COPPER, URINE (RANDOM)","COPPER, URINE (RANDOM)",NA,"5632-5","ug/dL"
"SCC | SCC ALPHA","6696-MRSA PCR SCREEN | MRSAP-MRSA PCR SCREEN","MRSA PCR SCREEN",NA,"35492-8",""
"SCC | SCC ALPHA","6698-LACTOFERRIN,QN,STOOL | LACTO-LACTOFERRIN,QN,STOOL","LACTOFERRIN,QN,STOOL",NA,"42924-1","g/mL"
"SCC | SCC ALPHA","6701-CITRIC ACID, RANDOM URINE | CITUR-CITRIC ACID, RANDOM URINE","CITRIC ACID, RANDOM URINE",NA,"2128-7","ug/mL"
"SCC ALPHA","PBI01-INTERPRETATION","INTERPRETATION",NA,"56850-1",""
"SCC | SCC ALPHA","6732-ADP 20UM | ADS20-ADP 20UM","ADP 20UM","nmole/10","50944-8",""
"SCC | SCC ALPHA","6732-ADP 20UM | ADS20-ADP 20UM","ADP 20UM","nmoles/10 9PLT","50944-8",""
"SCC | SCC ALPHA","6734-ADP 4UM | ADPS4-ADP 4UM","ADP 4UM","nmoles/10 9PLT","50946-3",""
"SCC | SCC ALPHA","6735-ADP 2UM | ADPS2-ADP 2UM","ADP 2UM","nmoles/10 9PLT","50945-5",""
"SCC | SCC ALPHA","6737-INTERPRETATION | PBI03-INTERPRETATION","INTERPRETATION",NA,"56850-1",""
"SCC | SCC ALPHA","6742-COLD AGGLUTININS | COLHE-COLD AGGLUTININS","COLD AGGLUTININS",NA,"5098-9","titer"
"SCC | SCC ALPHA","6767-NEURON SPEC ENOLASE,CSF | NSESF-NEURON SPEC ENOLASE,CSF","NEURON SPEC ENOLASE,CSF","uG/L","44802-7","ng/mL"
"SCC | SCC ALPHA","6767-NEURON SPEC ENOLASE,CSF | NSESF-NEURON SPEC ENOLASE,CSF","NEURON SPEC ENOLASE,CSF",NA,"44802-7","ng/mL"
"SCC | SCC ALPHA","6771-PED. ESTRONE | PESTR-PED. ESTRONE","PED. ESTRONE","PG/ML","2258-2","pg/mL"
"SCC | SCC ALPHA","6771-PED. ESTRONE | PESTR-PED. ESTRONE","PED. ESTRONE",NA,"2258-2","pg/mL"
"SCC | SCC ALPHA","6774-ZINC,RANDOM URINE | ZRURN-ZINC,RANDOM URINE","ZINC,RANDOM URINE",NA,"5764-6","ug/dL"
"SCC | SCC ALPHA","6566-DRVVT CONFIRM | DRVVC-DRVVT CONFIRM","DRVVT CONFIRM","NUMBER","50410-0",""
"SCC | SCC ALPHA","6566-DRVVT CONFIRM | DRVVC-DRVVT CONFIRM","DRVVT CONFIRM",NA,"50410-0",""
"SCC","6329-ESTROGENS, TOTAL","ESTROGENS, TOTAL","PG/ML","2254-1","pg/mL"
"SCC","6329-ESTROGENS, TOTAL","ESTROGENS, TOTAL",NA,"2254-1","pg/mL"
"SCC | SCC ALPHA","6586-INTERPRETATION | HITN-INTERPRETATION","INTERPRETATION",NA,"56850-1",""
"SCC | SCC ALPHA","5757-PED.LUTEINIZING HORMONE | PLH-PED.LUTEINIZING HORMONE","PED.LUTEINIZING HORMONE","MIU/ML","10501-5","mIU/mL"
"SCC | SCC ALPHA","5757-PED.LUTEINIZING HORMONE | PLH-PED.LUTEINIZING HORMONE","PED.LUTEINIZING HORMONE",NA,"10501-5","mIU/mL"
"SCC | SCC ALPHA","6773-BETA-LACTOGLOB IGE | BELAC-BETA-LACTOGLOB IGE","BETA-LACTOGLOB IGE","KU/L","41397-1","kIU/L"
"SCC | SCC ALPHA","6775-21-HYDROXYLASE AB | 21HYD-21-HYDROXYLASE AB","21-HYDROXYLASE AB","U/ml","17781-6","U/mL"
"SCC | SCC ALPHA","6775-21-HYDROXYLASE AB | 21HYD-21-HYDROXYLASE AB","21-HYDROXYLASE AB",NA,"17781-6","U/mL"
"SCC | SCC ALPHA","6779-PLT FUNCTION P2Y12 | PFP2Y-PLT FUNCTION P2Y12","PLT FUNCTION P2Y12","PRU","49010-2","PRU"
"SCC | SCC ALPHA","6821-DEOXYCORTICOSTERONE | DEOXC-DEOXYCORTICOSTERONE","DEOXYCORTICOSTERONE","NG/DL","1656-8","ng/dL"
"SCC | SCC ALPHA","6821-DEOXYCORTICOSTERONE | DEOXC-DEOXYCORTICOSTERONE","DEOXYCORTICOSTERONE","NUMBER","1656-8","ng/dL"
"SCC","BCRAT-SPEC TYPE FOR BCRAQ","SPEC TYPE FOR BCRAQ",NA,"66746-9",""
"SCC","BCRAR-BCR-ABL, PCR, QUANT","BCR-ABL, PCR, QUANT","NUMBER","21795-0","%"
"SCC","BCRAR-BCR-ABL, PCR, QUANT","BCR-ABL, PCR, QUANT",NA,"21795-0","%"
"SCC | SCC ALPHA","6829-CHROMIUM, SERUM | CHROS-CHROMIUM, SERUM","CHROMIUM, SERUM","MCG/L","5622-6","mcg/dL"
"SCC | SCC ALPHA","6829-CHROMIUM, SERUM | CHROS-CHROMIUM, SERUM","CHROMIUM, SERUM",NA,"5622-6","mcg/dL"
"SCC | SCC ALPHA","9655-MANGANESE, SERUM | MN-PL-MANGANESE, SERUM","MANGANESE, SERUM","MCG/L","5683-8","ng/mL"
"SCC | SCC ALPHA","9655-MANGANESE, SERUM | MN-PL-MANGANESE, SERUM","MANGANESE, SERUM","NUMBER","5683-8","ng/mL"
"SCC | SCC ALPHA","9655-MANGANESE, SERUM | MN-PL-MANGANESE, SERUM","MANGANESE, SERUM","uG/L","5683-8","ng/mL"
"SCC | SCC ALPHA","9655-MANGANESE, SERUM | MN-PL-MANGANESE, SERUM","MANGANESE, SERUM",NA,"5683-8","ng/mL"
"SCC","6847-PRO TIME","PRO TIME","SECONDS","5902-2","s"
"SCC | SCC ALPHA","6875-VMA, URINE-RANDOM | VMARN-VMA, URINE-RANDOM","VMA, URINE-RANDOM",NA,"9624-8","mg/dL"
"SCC | SCC ALPHA","6880-METANEPHRINES,UR-RANDOM | METRN-METANEPHRINES,UR-RANDOM","METANEPHRINES,UR-RANDOM","mcg/g creat","13771-1","ug/g creatinine"
"SCC | SCC ALPHA","6880-METANEPHRINES,UR-RANDOM | METRN-METANEPHRINES,UR-RANDOM","METANEPHRINES,UR-RANDOM",NA,"13771-1","ug/g creatinine"
"SCC | SCC ALPHA","6897-PTH, RELATED PROTEIN | PREPR-PTH, RELATED PROTEIN","PTH, RELATED PROTEIN","PG/ML","2729-2","pg/mL"
"SCC | SCC ALPHA","6897-PTH, RELATED PROTEIN | PREPR-PTH, RELATED PROTEIN","PTH, RELATED PROTEIN","PMOL/L","15087-0","pmol/L"
"SCC | SCC ALPHA","6897-PTH, RELATED PROTEIN | PREPR-PTH, RELATED PROTEIN","PTH, RELATED PROTEIN",NA,"2729-2","pg/mL"
"SCC | SCC ALPHA","6902-CMV IGG AVIDITY,ELISA | CMVAV-CMV IGG AVIDITY,ELISA","CMV IGG AVIDITY,ELISA","NUMBER","52984-2","%"
"SCC | SCC ALPHA","6902-CMV IGG AVIDITY,ELISA | CMVAV-CMV IGG AVIDITY,ELISA","CMV IGG AVIDITY,ELISA",NA,"52984-2","%"
"SCC","6740-INTERPRETATION","INTERPRETATION",NA,"56850-1",""
"SCC ALPHA","TRFER-TRANSFERRIN, SERUM","TRANSFERRIN, SERUM","MG/DL","3034-6","mg/dL"
"SCC ALPHA","TRFER-TRANSFERRIN, SERUM","TRANSFERRIN, SERUM","NUMBER","3034-6","mg/dL"
"SCC ALPHA","TRFER-TRANSFERRIN, SERUM","TRANSFERRIN, SERUM",NA,"3034-6","mg/dL"
"SCC | SCC ALPHA","6906-CERULOPLASMIN | CERUQ-CERULOPLASMIN","CERULOPLASMIN","MG/DL","2064-4","mg/dL"
"SCC | SCC ALPHA","6906-CERULOPLASMIN | CERUQ-CERULOPLASMIN","CERULOPLASMIN",NA,"2064-4","mg/dL"
"SCC","6848-COMMENT","COMMENT",NA,"77202-0",""
"SCC","6849-INTERPRETATION","INTERPRETATION",NA,"56850-1",""
"SCC | SCC ALPHA","6907-ALPHA-1-ANTITRYPSIN | AL1AN-ALPHA-1-ANTITRYPSIN","ALPHA-1-ANTITRYPSIN",NA,"1825-9","mg/dL"
"SCC | SCC ALPHA","9687-VITAMIN B1, PLASMA | B1SER-VITAMIN B1, PLASMA","VITAMIN B1, PLASMA","nmol/l","20468-5","nmol/L"
"SCC | SCC ALPHA","9687-VITAMIN B1, PLASMA | B1SER-VITAMIN B1, PLASMA","VITAMIN B1, PLASMA",NA,"20468-5","nmol/L"
"SCC | SCC ALPHA","6835-GROWTH HORMONE PLUS 60 MINUTES | GH+60-GROWTH HORMONE PLUS 60 MINUTES","GROWTH HORMONE PLUS 60 MINUTES","nG/mL","14146-5","ng/ml"
"SCC | SCC ALPHA","6835-GROWTH HORMONE PLUS 60 MINUTES | GH+60-GROWTH HORMONE PLUS 60 MINUTES","GROWTH HORMONE PLUS 60 MINUTES","NG/ML","14146-5","ng/ml"
"SCC | SCC ALPHA","6837-GROWTH HORMONE PLUS 90 MINUTES | GH+90-GROWTH HORMONE PLUS 90 MINUTES","GROWTH HORMONE PLUS 90 MINUTES","nG/mL","14147-3","ng/ml"
"SCC | SCC ALPHA","6837-GROWTH HORMONE PLUS 90 MINUTES | GH+90-GROWTH HORMONE PLUS 90 MINUTES","GROWTH HORMONE PLUS 90 MINUTES","NG/ML","14147-3","ng/ml"
