"source","code","test_name","unit","loinc","default_unit"
"SCC","5803-PSA FREE","PSA FREE","NG/ML","10886-0","ug/L;ng/mL"
"SCC","5803-PSA FREE","PSA FREE",NA,"10886-0","ug/L;ng/mL"
"SCC","1178-ALCOHOL (QUANT)","ALCOHOL (QUANT)","MG/DL","5643-2","mg/dL"
"SCC","1178-ALCOHOL (QUANT)","ALCOHOL (QUANT)",NA,"5643-2","mg/dL"
"SCC","5344-PEANUT IGE","PEANUT IGE","KIU/L","6206-7","kIU/L; kU/L"
"SCC","2876-MONO","MONO","%","26485-3","%"
"SCC","1327-GLUCOSE CSF","GLUCOSE CSF","MG/DL","2342-4","mg/dL"
"SCC","1327-GLUCOSE CSF","GLUCOSE CSF",NA,"2342-4","mg/dL"
"SCC","1340-PROTEIN CSF","PROTEIN CSF","MG/DL","2880-3","g/L;mg/dL"
"SCC","1340-PROTEIN CSF","PROTEIN CSF",NA,"2880-3","g/L;mg/dL"
"SCC","5802-% FREE PSA","% FREE PSA","%","12841-3","%"
"SCC","5802-% FREE PSA","% FREE PSA",NA,"12841-3","%"
"SCC","4633-EBV CAPSID AG (IGG AB)","EBV CAPSID AG (IGG AB)",NA,"7885-7","arb U/mL"
"SCC","21216-ANTI-HUMAN TTG-IGA","21216-ANTI-HUMAN TTG-IGA","U","31017-7","kEU/L;EIA units"
"SCC","5425-ASP. FUMIGATUS IGE","ASP. FUMIGATUS IGE","KIU/L","6025-1","kIU/L; kU/L"
"SCC","21228-HTTG IGA INTERP","21228-HTTG IGA INTERP",NA,"31017-7","kEU/L;EIA units"
"SCC","5398-WALNUT IGE","WALNUT IGE","KIU/L","6273-7","kIU/L; kU/L"
"SCC","20942-BK VIRUS QNT,PCR","BK VIRUS QNT,PCR","DNA copies/ml","41479-7","copies/uL"
"SCC","20942-BK VIRUS QNT,PCR","BK VIRUS QNT,PCR",NA,"41479-7","copies/uL"
"SCC","20942-BK VIRUS QNT,PCR","BK VIRUS QNT,PCR","COPIES/ML","41479-7","copies/uL"
"SCC","20942-BK VIRUS QNT,PCR","BK VIRUS QNT,PCR","NUMBER","41479-7","copies/uL"
"SCC","20942-BK VIRUS QNT,PCR","BK VIRUS QNT,PCR","copies/ml DNA","41479-7","copies/uL"
"SCC","20942-BK VIRUS QNT,PCR","BK VIRUS QNT,PCR","LONG TEXT","41479-7","copies/uL"
"SCC","1328-PROTEIN FLUID","PROTEIN FLUID","G/DL","2881-1","g/L;g/dL; mg/dL"
"SCC","1328-PROTEIN FLUID","PROTEIN FLUID",NA,"2881-1","g/L;g/dL; mg/dL"
"SCC","2662-WBC","WBC","/uL","20408-1","Leu/uL; WBCS/uL"
"SCC","325-HGB A1C (MPOCT)","NOT AVAILABLE","%","4548-4","%"
"SCC","5559-MUCOR RACEMOSUS IGE","MUCOR RACEMOSUS IGE","KIU/L","6182-0","kIU/L; kU/L"
"SCC","20308-RBC MORPHOLOGY","RBC MORPHOLOGY",NA,"6742-1",NA
"SCC","1284-U-CREATININE TIMED","U-CREATININE TIMED","G/INTERVAL","2162-6","g/24 H"
"SCC","1284-U-CREATININE TIMED","U-CREATININE TIMED",NA,"2162-6","g/24 H"
"SCC","50594-ANTI-NUCLEAR ANTIBODY (ANA), IGG BY IFA","ANTI-NUCLEAR ANTIBODY (ANA), IGG BY IFA",NA,"5155-7",NA
"SCC","9906-LEAD, BLOOD","LEAD, BLOOD","ug/dL","10912-4","ug/dL"
"SCC","9906-LEAD, BLOOD","LEAD, BLOOD","MCG/DL","10912-4","ug/dL"
"SCC","9906-LEAD, BLOOD","LEAD, BLOOD",NA,"10912-4","ug/dL"
"SCC","5263-CASHEW NUT IGE","CASHEW NUT IGE","KIU/L","6718-1","kIU/L"
"SCC","2575-COMMENT","COMMENT",NA,"77202-0",NA
"SCC","52090-PROCALCITONIN","PROCALCITONIN","nG/mL","3982-6","ug/dL;mcg/mL; mg/dL"
"SCC","9895-INSULIN, TOTAL","INSULIN, TOTAL","uU/ML","20448-7","uU/mL"
"SCC","9895-INSULIN, TOTAL","INSULIN, TOTAL",NA,"20448-7","uU/mL"
"SCC","5475-CMV DNA PCR, QUANT","CMV DNA PCR, QUANT",NA,"33006-8","copies/mL"
"SCC","5475-CMV DNA PCR, QUANT","CMV DNA PCR, QUANT","COPIES/ML","33006-8","copies/mL"
"SCC","5475-CMV DNA PCR, QUANT","CMV DNA PCR, QUANT","cp/mL","33006-8","copies/mL"
"SCC","20955-COMMENT","COMMENT",NA,"77202-0",NA
"SCC","20955-COMMENT","COMMENT","NUMBER","77202-0",NA
"SCC","4368-INFLUENZA B DETECTION","INFLUENZA B DETECTION",NA,"40982-1",NA
"SCC","5526-PSA POST-PROSTATECTOMY","PSA POST-PROSTATECTOMY","nG/mL","35741-8","ug/L"
"SCC","5526-PSA POST-PROSTATECTOMY","PSA POST-PROSTATECTOMY","NG/ML","35741-8","ug/L"
"SCC","5526-PSA POST-PROSTATECTOMY","PSA POST-PROSTATECTOMY",NA,"35741-8","ug/L"
"SCC","4367-INFLUENZA A DETECTION","INFLUENZA A DETECTION",NA,"48310-7",NA
"SCC","8580-URINE VOLUME","URINE VOLUME","ml/24Hr","3167-4","Liters; mL"
"SCC","8580-URINE VOLUME","URINE VOLUME","ML/24 HR","3167-4","Liters; mL"
"SCC","8580-URINE VOLUME","URINE VOLUME","L/24HR","3167-4","Liters; mL"
"SCC","20429-BAND CELL","BAND CELL","%","764-1","%"
"SCC","5353-PISTACHIO NUT IGE","PISTACHIO NUT IGE","KIU/L","7613-3","kIU/L"
"SCC","1323-GLUCOSE FLUID","GLUCOSE FLUID","MG/DL","2344-0","mg/dL"
"SCC","1323-GLUCOSE FLUID","GLUCOSE FLUID",NA,"2344-0","mg/dL"
"SCC","3207-TUBE #","TUBE #","NUMBER","19157-7",NA
"SCC","3207-TUBE #","TUBE #",NA,"19157-7",NA
"SCC","3207-TUBE #","TUBE #","LONG TEXT","19157-7",NA
"SCC","5233-ALMOND IGE","ALMOND IGE","KIU/L","6019-4","kIU/L; kU/L"
"SCC","5302-HAZEL NUT IGE","HAZEL NUT IGE","KIU/L","6136-6","kIU/L; kU/L"
"SCC","70020-VARICELLA ZOSTER IGG","NOT AVAILABLE","INDEX","5403-1","ACU/mL; EIA Index"
"SCC","2895-CASTS","CASTS","/LPF","9842-6","/LPF"
"SCC","2895-CASTS","CASTS",NA,"9842-6","/LPF"
"SCC","5711-T3 UPTAKE","T3 UPTAKE","% T UPTAKE","3050-2","%"
"SCC","5711-T3 UPTAKE","T3 UPTAKE","%","3050-2","%"
"SCC","812-ANA SCREEN","ANA SCREEN",NA,"8061-4",NA
"SCC","2873-POLY","POLY","%","31160-5","%"
"SCC","1149-ACETAMINOPHEN","ACETAMINOPHEN","MCG/mL","3298-7","ug/mL"
"SCC","1149-ACETAMINOPHEN","ACETAMINOPHEN","MCG/ML","3298-7","ug/mL"
"SCC","1149-ACETAMINOPHEN","ACETAMINOPHEN",NA,"3298-7","ug/mL"
"SCC","378-PREGNANCY - URINE","PREGNANCY - URINE",NA,"2106-3",NA
"SCC","378-PREGNANCY - URINE","PREGNANCY - URINE","NUMBER","2106-3",NA
"SCC","20431-MYELOCYTE","MYELOCYTE","%","749-2","%"
"SCC","5251-BRAZIL NUT IGE","BRAZIL NUT IGE","KIU/L","6050-9","kIU/L; kU/L"
"SCC","4550-LYME AB BLOOD W/RFX WB","LYME AB BLOOD W/RFX WB",NA,"62341-3",NA
"SCC","5591-PROPOXYPHENE SCR. UR.","PROPOXYPHENE SCR. UR.",NA,"19429-0",NA
"SCC","5591-PROPOXYPHENE SCR. UR.","PROPOXYPHENE SCR. UR.","NUMBER","19429-0",NA
"SCC","6585-INTERPRETATION","INTERPRETATION",NA,"56850-1",NA
"SCC","6585-INTERPRETATION","INTERPRETATION","NUMBER","56850-1",NA
"SCC","5607-PED. FSH","PED. FSH","MIU/ML","15067-2","IU/L;mU/mL"
"SCC","5607-PED. FSH","PED. FSH",NA,"15067-2","IU/L;mU/mL"
"SCC","5607-PED. FSH","PED. FSH","NUMBER","15067-2","IU/L;mU/mL"
"SCC","5440-BIRCH IGE","BIRCH IGE","KIU/L","41874-9","kU/L"
"SCC","1342-LD FLUID","LD FLUID","U/L","14803-1","U/L"
"SCC","1342-LD FLUID","LD FLUID","UNITS/L","14803-1","U/L"
"SCC","1342-LD FLUID","LD FLUID",NA,"14803-1","U/L"
"SCC","4276-HEPATITIS BE AB","HEPATITIS BE AB",NA,"13953-5",NA
"SCC","6358-HIV-1 VIRAL LOAD","HIV-1 VIRAL LOAD",NA,"20447-9","copies/mL"
"SCC","6358-HIV-1 VIRAL LOAD","HIV-1 VIRAL LOAD","COPIES/ML","20447-9","copies/mL"
"SCC","4275-HEPATITIS BE AG","HEPATITIS BE AG",NA,"13954-3",NA
"SCC","5347-PECAN NUT IGE","PECAN NUT IGE","KIU/L","6208-3","kIU/L; kU/L"
"SCC","3239-ALBUMIN FLUID","ALBUMIN FLUID","G/DL","1747-5","g/L;g/dL"
"SCC","3239-ALBUMIN FLUID","ALBUMIN FLUID","NUMBER","1747-5","g/L;g/dL"
"SCC","2579-APTT ACTIN F.S.","APTT ACTIN F.S.","SECONDS","5946-9","s"
"SCC","20954-GAMMA GLOBULIN","GAMMA GLOBULIN","%","13989-9","%"
"SCC","20953-BETA GLOBULIN","BETA GLOBULIN","%","13994-9","%"
"SCC","20952-ALPHA-2 GLOBULIN","ALPHA-2 GLOBULIN","%","13987-3","%"
"SCC","20950-ALBUMIN","ALBUMIN","%","13992-3","%"
"SCC","20951-ALPHA-1 GLOBULIN","ALPHA-1 GLOBULIN","%","13990-7","%"
"SCC","20956-A/G RATIO","A/G RATIO","NUMBER","1759-0","ratio"
"SCC","4779-SOURCE","SOURCE",NA,"31208-2",NA
"SCC","4779-SOURCE","SOURCE","NUMBER","31208-2",NA
"SCC","810-ANA QUANT.","ANA QUANT.",NA,"5048-4","titer"
"SCC","2666-EOS","EOS","%","713-8","%"
"SCC","4818-RSV ANTIGEN DETECTION","RSV ANTIGEN DETECTION",NA,"5876-8",NA
"SCC","4335-ADENOVIRUS AG DFA","ADENOVIRUS AG DFA",NA,"5834-7",NA
"SCC","5757-PED.LUTEINIZING HORMONE","PED.LUTEINIZING HORMONE","MIU/ML","10501-5","mIU/mL"
"SCC","5757-PED.LUTEINIZING HORMONE","PED.LUTEINIZING HORMONE",NA,"10501-5","mIU/mL"
"SCC","1129-LEAD, BLOOD (PEDS.)","LEAD, BLOOD (PEDS.)",NA,"10912-4","ug/dL"
"SCC","1129-LEAD, BLOOD (PEDS.)","LEAD, BLOOD (PEDS.)","MCG/DL","10912-4","ug/dL"
"SCC","2861-REACTIVE LYMPH","REACTIVE LYMPH","%","735-1","%"
"SCC","421-SYPHILIS CONFIRMATORY","SYPHILIS CONFIRMATORY",NA,"31147-2","titer"
"SCC","1709-METHYLMALONIC ACID, SERUM","METHYLMALONIC ACID, SERUM","umol/L","13964-2","umol/L;mcmol/L; nmol/L"
"SCC","1709-METHYLMALONIC ACID, SERUM","METHYLMALONIC ACID, SERUM","NUMBER","13964-2","umol/L;mcmol/L; nmol/L"
"SCC","1709-METHYLMALONIC ACID, SERUM","METHYLMALONIC ACID, SERUM",NA,"13964-2","umol/L;mcmol/L; nmol/L"
"SCC","1709-METHYLMALONIC ACID, SERUM","METHYLMALONIC ACID, SERUM","nmol/l","13964-2","umol/L;mcmol/L; nmol/L"
"SCC","1709-METHYLMALONIC ACID, SERUM","METHYLMALONIC ACID, SERUM","NMOL/L","13964-2","umol/L;mcmol/L; nmol/L"
"SCC","20961-M-SPIKE %","M-SPIKE %","%","42484-6","%"
"SCC","20962-M-SPIKE MG/L","M-SPIKE MG/L","NUMBER","33358-3","g/L;g/dL"
"SCC","20962-M-SPIKE MG/L","M-SPIKE MG/L",NA,"33358-3","g/L;g/dL"
"SCC","5610-PED. TESTOSTERONE","PED. TESTOSTERONE","NG/DL","49041-7","ng/dL"
"SCC","5610-PED. TESTOSTERONE","PED. TESTOSTERONE",NA,"49041-7","ng/dL"
"SCC","5610-PED. TESTOSTERONE","PED. TESTOSTERONE","NUMBER","49041-7","ng/dL"
"SCC","1264-DRUG ABUSE SCR,UR","DRUG ABUSE SCR,UR",NA,"69739-1",NA
"SCC","1264-DRUG ABUSE SCR,UR","DRUG ABUSE SCR,UR","NUMBER","51782-1",NA
"SCC","896-ANTI DNA DS QUANT","ANTI DNA DS QUANT",NA,"5130-0","IU/mL;units/mL"
"SCC","1712-VITAMIN D, 25-HYDROXY","VITAMIN D, 25-HYDROXY",NA,"1989-3","ng/mL"
"SCC","1412-U-PROTEIN (RANDOM)","U-PROTEIN (RANDOM)","mg/l","5804-0","mg/dL"
"SCC","1412-U-PROTEIN (RANDOM)","U-PROTEIN (RANDOM)","MG/L","5804-0","mg/dL"
"SCC","1412-U-PROTEIN (RANDOM)","U-PROTEIN (RANDOM)",NA,"5804-0","mg/dL"
"SCC","6565-STACLOT LA","STACLOT LA",NA,"3282-1","s"
"SCC","20430-METAMYELOCYTE","METAMYELOCYTE","%","740-1","%"
"SCC","1141-SALICYLATE","SALICYLATE","MG/DL","4024-6","mg/dL"
"SCC","1141-SALICYLATE","SALICYLATE",NA,"4024-6","mg/dL"
"SCC","4625-HERPES VIR. II ABS,IGG","HERPES VIR. II ABS,IGG","IV","5209-2","EIA Index"
"SCC","4625-HERPES VIR. II ABS,IGG","HERPES VIR. II ABS,IGG","NUMBER","5209-2","EIA Index"
"SCC","4625-HERPES VIR. II ABS,IGG","HERPES VIR. II ABS,IGG",NA,"5209-2","EIA Index"
"SCC","8565-IMMUNOFIXATION SERUM","IMMUNOFIXATION SERUM",NA,"25700-6",NA
"SCC","8565-IMMUNOFIXATION SERUM","IMMUNOFIXATION SERUM","NUMBER","25700-6",NA
"SCC","6216-CMV AB, IGM","CMV AB, IGM","AU/mL","5126-8",NA
"SCC","6216-CMV AB, IGM","CMV AB, IGM","INDEX","5126-8",NA
"SCC","6216-CMV AB, IGM","CMV AB, IGM",NA,"5126-8",NA
"SCC","6216-CMV AB, IGM","CMV AB, IGM","AI","5126-8",NA
"SCC","6216-CMV AB, IGM","CMV AB, IGM","NUMBER","5126-8",NA
"SCC","6216-CMV AB, IGM","CMV AB, IGM","IV","5126-8",NA
"SCC","21231-ANA SCREEN (1:40)","21231-ANA SCREEN (1:40)",NA,"8061-4",NA
"SCC","702-ACTH","ACTH","PG/ML","2141-0","pg/mL"
"SCC","702-ACTH","ACTH",NA,"2141-0","pg/mL"
"SCC","5804-TOTAL PSA","TOTAL PSA","NG/ML","2857-1","ug/L;ng/mL"
"SCC","5804-TOTAL PSA","TOTAL PSA",NA,"2857-1","ug/L;ng/mL"
"SCC","20330-RUTT-ESR","RUTT-ESR","MM/HR","4537-7","mm/h"
"SCC","1527-PRESERVED GLUCOSE","PRESERVED GLUCOSE","MG/DL","2345-7","mg/dL"
"SCC","1527-PRESERVED GLUCOSE","PRESERVED GLUCOSE",NA,"2345-7","mg/dL"
"SCC","8852-TOTAL PROTEIN UR,24 HR","TOTAL PROTEIN UR,24 HR","Gm/24Hr","2889-4","g/24 H"
"SCC","8852-TOTAL PROTEIN UR,24 HR","TOTAL PROTEIN UR,24 HR","GM/24 HR","2889-4","g/24 H"
"SCC","20959-TOTAL VOLUME,L","TOTAL VOLUME,L","L","3169-0","mL"
"SCC","726-HCG TOTAL, QUANTITATIVE","HCG TOTAL, QUANTITATIVE","MIU/ML","19080-1","mIU/mL; mU/mL; Thous mIU/mL"
"SCC","10455-ABO GROUP","ABO GROUP",NA,"883-9",NA
"SCC","329-ACTIVATED CLOT. TIME (MPOCT)","329-ACTIVATED CLOT. TIME (MPOCT)","SECONDS","3184-9",NA
"SCC","3260-INR (MPOCT)","3260-INR (MPOCT)","NUMBER","46418-0",NA
"SCC","3260-INR (MPOCT)","3260-INR (MPOCT)",NA,"46418-0",NA
"SCC","6557-PATIENT-PNP MIX IMMED","PATIENT-PNP MIX IMMED","SECONDS","5946-9","s"
"SCC","5488-EGG WHITE IGE","EGG WHITE IGE","KIU/L","6106-9","kIU/L; kU/L"
"SCC","5605-PED. DHEAS","PED. DHEAS","ug/dL","2191-5","mcg/dL; mcg/mL"
"SCC","5605-PED. DHEAS","PED. DHEAS",NA,"2191-5","mcg/dL; mcg/mL"
"SCC","5605-PED. DHEAS","PED. DHEAS","NUMBER","2191-5","mcg/dL; mcg/mL"
"SCC","6558-APTT PNP IMMEDIATE","APTT PNP IMMEDIATE","SECONDS","5946-9","s"
"SCC","769-DHEAS","DHEAS","MCG/DL","2191-5","mcg/dL; mcg/mL"
"SCC","769-DHEAS","DHEAS",NA,"2191-5","mcg/dL; mcg/mL"
"SCC","6560-APTT PNP 1HR","APTT PNP 1HR","SECONDS","30323-0","s"
"SCC","2880-MACROPHAGES","MACROPHAGES","%","12230-9","%"
"SCC","6559-PATIENT-PNP MIX 1HR","PATIENT-PNP MIX 1HR","SECONDS","30323-0","s"
"SCC","10063-ANTIBODY SCREEN","ANTIBODY SCREEN",NA,"890-4",NA
"SCC","2519-V.W.F. ANTIGEN","V.W.F. ANTIGEN","%","27816-8","%"
"SCC","2519-V.W.F. ANTIGEN","V.W.F. ANTIGEN","U/DL","6012-9","IU/mL; %"
"SCC","4557-SPECIMEN TYPE","SPECIMEN TYPE",NA,"66746-9",NA
"SCC","20958-PROTEIN TOTAL, 24HOUR U","PROTEIN TOTAL, 24HOUR U","MG/INTERVAL","2889-4","g/24 H"
"SCC","9931-HEP.B DNA ULTRAQUANT","HEP.B DNA ULTRAQUANT",NA,"11258-1","IU/mL"
"SCC","5720-TOXOPLASMA IGM AB","TOXOPLASMA IGM AB",NA,"5390-0","Index"
"SCC","5720-TOXOPLASMA IGM AB","TOXOPLASMA IGM AB","AU/mL","5390-0","Index"
"SCC","5720-TOXOPLASMA IGM AB","TOXOPLASMA IGM AB","NUMBER","5390-0","Index"
"SCC","2585-FIBRIN DEGRAD.PRODUCT","FIBRIN DEGRAD.PRODUCT","MCG/ML","30226-5","ug/mL"
"SCC","2585-FIBRIN DEGRAD.PRODUCT","FIBRIN DEGRAD.PRODUCT",NA,"29263-1",NA
"SCC","2585-FIBRIN DEGRAD.PRODUCT","FIBRIN DEGRAD.PRODUCT","MCG/mL","29263-1",NA
"SCC","3199-PROTIME (MPOCT)","3199-PROTIME (MPOCT)","SECONDS","5902-2","s"
"SCC","60029-CALCIUM OXALATE","60029-CALCIUM OXALATE","/HPF","25148-8","/HPF"
"SCC","1234-U-METHADONE","U-METHADONE",NA,"3773-9",NA
"SCC","1234-U-METHADONE","U-METHADONE","NG/ML","3773-9",NA
"SCC","1103-LITHIUM","LITHIUM","mEq/L","14334-7","mmol/L; mEq/L"
"SCC","1103-LITHIUM","LITHIUM","MEQ/L","14334-7","mmol/L; mEq/L"
"SCC","1103-LITHIUM","LITHIUM",NA,"14334-7","mmol/L; mEq/L"
"SCC","6473-HIT SCREEN","HIT SCREEN","A.U.","34701-3",NA
"SCC","2599-PROTEIN C FUNCTIONAL","PROTEIN C FUNCTIONAL","%","27819-2","%"
"SCC","2599-PROTEIN C FUNCTIONAL","PROTEIN C FUNCTIONAL","U/DL","27819-2","%"
"SCC","2562-AT III FUNCTIONAL","AT III FUNCTIONAL","%","27811-9","%"
"SCC","3171-CREATININE CLEARANCE","CREATININE CLEARANCE","ML/MIN","2164-2","mL/sec;mL/min"
"SCC","3171-CREATININE CLEARANCE","CREATININE CLEARANCE",NA,"2164-2","mL/sec;mL/min"
"SCC","5443-MAPLE IGE","MAPLE IGE","KIU/L","6168-9","kIU/L; kU/L"
"SCC","290-G6-PD SCREENING","G6-PD SCREENING",NA,"2357-2","U/mL RBC"
"SCC","701-C-PEPTIDE OF INSULIN","C-PEPTIDE OF INSULIN","nG/mL","1986-9","ug/L;ng/mL"
"SCC","701-C-PEPTIDE OF INSULIN","C-PEPTIDE OF INSULIN","NG/ML","1986-9","ug/L;ng/mL"
"SCC","701-C-PEPTIDE OF INSULIN","C-PEPTIDE OF INSULIN",NA,"1986-9","ug/L;ng/mL"
"SCC","2040-OCCULT BLOOD, STOOL","OCCULT BLOOD, STOOL",NA,"2335-8",NA
"SCC","5374-SESAME SEED IGE","SESAME SEED IGE","KIU/L","6242-2","kIU/L"
"SCC","70007-CYTOMEGALOVIRUS AB, IGG","NOT AVAILABLE","U/ml","5124-3","EIA Index; units/mL"
"SCC","5377-SHRIMP IGE","SHRIMP IGE","KIU/L","6246-3","kIU/L; kU/L"
"SCC","2623-PLASMA CELL","PLASMA CELL","%","13047-6","%"
"SCC","60001-WHITE BLOOD CELL CLUMP","60001-WHITE BLOOD CELL CLUMP","/HPF","46420-6","/HPF"
"SCC","1164-PHENOBARBITAL","PHENOBARBITAL","MCG/ML","3948-7","ug/mL"
"SCC","1164-PHENOBARBITAL","PHENOBARBITAL","MCG/mL","3948-7","ug/mL"
"SCC","1164-PHENOBARBITAL","PHENOBARBITAL","ug/ml","3948-7","ug/mL"
"SCC","1164-PHENOBARBITAL","PHENOBARBITAL",NA,"3948-7","ug/mL"
"SCC","1164-PHENOBARBITAL","PHENOBARBITAL","NUMBER","3948-7","ug/mL"
"SCC","5326-MILK IGE","MILK IGE","KIU/L","6174-7","kU/L;kIU/L"
"SCC","20906-SPEC TYPE FOR BCRAQ","SPEC TYPE FOR BCRAQ",NA,"66746-9",NA
"SCC","2733-ANTI P.SERINE IGM","ANTI P.SERINE IGM","MPL","14246-3","MPS U"
"SCC","2732-ANTI P.SERINE IGG","ANTI P.SERINE IGG","GPL","32032-5","GPL U"
"SCC","1690-AMYLASE FLUID","AMYLASE FLUID","U/L","1795-4","U/L"
"SCC","1690-AMYLASE FLUID","AMYLASE FLUID","UNITS/L","1795-4","U/L"
"SCC","1690-AMYLASE FLUID","AMYLASE FLUID",NA,"1795-4","U/L"
"SCC","4634-EBV CAPSID AG (IGM AB)","EBV CAPSID AG (IGM AB)",NA,"7886-5","arb U/mL"
"SCC","761-FOLATE, RED BLOOD CELLS","FOLATE, RED BLOOD CELLS","nG/mL","2283-0","ng/mL"
"SCC","761-FOLATE, RED BLOOD CELLS","FOLATE, RED BLOOD CELLS","NG/ML","2283-0","ng/mL"
"SCC","761-FOLATE, RED BLOOD CELLS","FOLATE, RED BLOOD CELLS",NA,"2283-0","ng/mL"
"SCC","4633-EBV VCA IGG AB","NOT AVAILABLE",NA,"5157-3",NA
"SCC","9997-PROTHROMBIN (G20210A)","PROTHROMBIN (G20210A)",NA,"5902-2","s"
"SCC","20428-ATYPICAL LYMPHOCYTES","ATYPICAL LYMPHOCYTES","%","735-1","%"
"SCC","8486-% TOTAL T CELLS","% TOTAL T CELLS","%","8123-2","%"
"SCC","8488-% T SUPPRESSOR","% T SUPPRESSOR","%","8101-8","%"
"SCC","8490-HELPER/SUPPRESSOR","HELPER/SUPPRESSOR","NUMBER","65759-3",NA
"SCC","3204-THYROGLOBULIN","THYROGLOBULIN","nG/mL","3013-0","ug/L;ng/dL; ng/mL"
"SCC","3204-THYROGLOBULIN","THYROGLOBULIN","NG/ML","3013-0","ug/L;ng/dL; ng/mL"
"SCC","3204-THYROGLOBULIN","THYROGLOBULIN",NA,"3013-0","ug/L;ng/dL; ng/mL"
"SCC","8424-COMMENTS","COMMENTS",NA,"77202-0",NA
"SCC","380-RAPID STREP A SCREEN","RAPID STREP A SCREEN",NA,"78012-2",NA
"SCC","8426-% NATURAL KILLER","% NATURAL KILLER","%","8112-5","%"
"SCC","20963-M-SPIKE MG/24HRS","M-SPIKE MG/24HRS","NUMBER","42482-0","mg/24 H"
"SCC","20963-M-SPIKE MG/24HRS","M-SPIKE MG/24HRS",NA,"42482-0","mg/24 H"
"SCC","5606-PED. ESTRADIOL","PED. ESTRADIOL","PG/ML","2243-4","ng/L;pg/mL"
"SCC","5606-PED. ESTRADIOL","PED. ESTRADIOL",NA,"2243-4","ng/L;pg/mL"
"SCC","5606-PED. ESTRADIOL","PED. ESTRADIOL","NG/DL","2243-4","ng/L;pg/mL"
"SCC","20343-RBC MORPHOLOGY","RBC MORPHOLOGY",NA,"6742-1",NA
"SCC","4300-HIV-1 VIRAL LOAD","HIV-1 VIRAL LOAD","COPIES/ML","20447-9","copies/mL"
"SCC","1187-METHOTREXATE RANDOM","METHOTREXATE RANDOM","MCMOL/L","14836-1","umol/L;10-9 mol/L; mol/L"
"SCC","1187-METHOTREXATE RANDOM","METHOTREXATE RANDOM","umol/L","14836-1","umol/L;10-9 mol/L; mol/L"
"SCC","60002-BUDDING YEAST","60002-BUDDING YEAST","/HPF","41172-8","/HPF"
"SCC","21306-SOURCE, RESP PANEL PCR","21306-SOURCE, RESP PANEL PCR",NA,"92143-7",NA
"SCC","5713-HCV RNA QUANTITATIVE","HCV RNA QUANTITATIVE",NA,"11011-4","Thous IU/mL; units/mL"
"SCC","5713-HCV RNA QUANTITATIVE","HCV RNA QUANTITATIVE","IU/ML","11011-4","Thous IU/mL; units/mL"
"SCC","4722-LEAD,CAPILLARY BLOOD","LEAD,CAPILLARY BLOOD","ug/dL","10368-9","ug/dL"
"SCC","4722-LEAD,CAPILLARY BLOOD","LEAD,CAPILLARY BLOOD","MCG/DL","10368-9","ug/dL"
"SCC","2518-V.W.F. RISTO:COF","V.W.F. RISTO:COF","%","6014-5","%"
"SCC","1104-ACETONE","ACETONE",NA,"5568-1","mg/dL"
"SCC","1104-ACETONE","ACETONE","NUMBER","5568-1","mg/dL"
"SCC","8487-ABS TOTAL T CELLS","ABS TOTAL T CELLS","/CU MM","8122-4","10*9/L"
"SCC","8489-ABS T SUPPRESSOR","ABS T SUPPRESSOR","/CU MM","14135-8","10*9/L"
"SCC","8429-ABS TOTAL B CELLS","ABS TOTAL B CELLS","/CU MM","8116-6","10*9/L"
"SCC","2720-AT III ANTIGEN","AT III ANTIGEN","%","27812-7","%"
"SCC","2720-AT III ANTIGEN","AT III ANTIGEN","MG/L","1868-9","mg/dL"
"SCC","21290-PARAINFLUENZA 2 PCR","21290-PARAINFLUENZA 2 PCR",NA,"29909-9",NA
"SCC","21289-PARAINFLUENZA 1 PCR","21289-PARAINFLUENZA 1 PCR",NA,"29908-1",NA
"SCC","21293-RSV PCR","21293-RSV PCR",NA,"30075-6",NA
"SCC","21291-PARAINFLUENZA 3 PCR","21291-PARAINFLUENZA 3 PCR",NA,"29910-7",NA
"SCC","21294-BORDETELLA PERTUSSIS PCR","21294-BORDETELLA PERTUSSIS PCR",NA,"23826-1",NA
"SCC","21295-CHLAMYDOPHILA PNEUMONIAE PCR","21295-CHLAMYDOPHILA PNEUMONIAE PCR",NA,"34645-2",NA
"SCC","21288-INFLUENZA B PCR","21288-INFLUENZA B PCR",NA,"76080-1",NA
"SCC","21292-PARAINFLUENZA 4 PCR","21292-PARAINFLUENZA 4 PCR",NA,"41010-0",NA
"SCC","21296-MYCOPLASMA PNEUMONIAE PCR","21296-MYCOPLASMA PNEUMONIAE PCR",NA,"29257-3",NA
"SCC","21282-METAPNEUMOVIRUS  PCR","21282-METAPNEUMOVIRUS  PCR",NA,"38917-1",NA
"SCC","21281-ADENOVIRUS PCR","21281-ADENOVIRUS PCR",NA,"49340-3","copies/mL"
"SCC","21283-RHINOVIRUS ENTEROVIRUS PCR","21283-RHINOVIRUS ENTEROVIRUS PCR",NA,"88721-6",NA
"SCC","2596-PROTEIN S AG TOTAL","PROTEIN S AG TOTAL","%","27823-4","%"
"SCC","2596-PROTEIN S AG TOTAL","PROTEIN S AG TOTAL","U/DL","72337-9","IU/mL"
"SCC","5101-HEP. C  VIRUS GENOTYPING","HEP. C  VIRUS GENOTYPING",NA,"32366-7",NA
